,Website,Length
36683,reuters.csv,359
36684,reuters.csv,330
36685,reuters.csv,271
36686,reuters.csv,92
36687,reuters.csv,92
36688,reuters.csv,92
36689,reuters.csv,92
36690,reuters.csv,92
36691,reuters.csv,1494
36692,reuters.csv,1494
36693,reuters.csv,1494
36694,reuters.csv,1494
36695,reuters.csv,1494
36696,reuters.csv,1494
36697,reuters.csv,1094
36698,reuters.csv,93
36699,reuters.csv,54
36700,reuters.csv,54
36701,reuters.csv,1494
36702,reuters.csv,1494
36703,reuters.csv,54
36704,reuters.csv,1494
36705,reuters.csv,223
36706,reuters.csv,93
36707,reuters.csv,54
36708,reuters.csv,1494
36709,reuters.csv,1494
36710,reuters.csv,1494
36711,reuters.csv,1494
36712,reuters.csv,1494
36713,reuters.csv,128
36714,reuters.csv,93
36715,reuters.csv,1494
36716,reuters.csv,1494
36717,reuters.csv,388
36718,reuters.csv,93
36719,reuters.csv,757
36720,reuters.csv,93
36721,reuters.csv,54
36722,reuters.csv,54
36723,reuters.csv,1494
36724,reuters.csv,286
36725,reuters.csv,93
36726,reuters.csv,757
36727,reuters.csv,93
36728,reuters.csv,54
36729,reuters.csv,54
36730,reuters.csv,54
36731,reuters.csv,54
36732,reuters.csv,54
36733,reuters.csv,54
36734,reuters.csv,54
36735,reuters.csv,1494
36736,reuters.csv,1494
36737,reuters.csv,691
36738,reuters.csv,93
36739,reuters.csv,1494
36740,reuters.csv,1494
36741,reuters.csv,1494
36742,reuters.csv,885
36743,reuters.csv,93
36744,reuters.csv,54
36745,reuters.csv,54
36746,reuters.csv,1494
36747,reuters.csv,1494
36748,reuters.csv,1494
36749,reuters.csv,397
36750,reuters.csv,93
36751,reuters.csv,54
36752,reuters.csv,54
36753,reuters.csv,54
36754,reuters.csv,54
36755,reuters.csv,54
36756,reuters.csv,54
36757,reuters.csv,54
36758,reuters.csv,761
36759,reuters.csv,93
36760,reuters.csv,1494
36761,reuters.csv,1494
36762,reuters.csv,1494
36763,reuters.csv,1494
36764,reuters.csv,1494
36765,reuters.csv,1494
36766,reuters.csv,1494
36767,reuters.csv,1209
36768,reuters.csv,93
36769,reuters.csv,1494
36770,reuters.csv,1494
36771,reuters.csv,1323
36772,reuters.csv,93
36773,reuters.csv,54
36774,reuters.csv,54
36775,reuters.csv,54
36776,reuters.csv,54
36777,reuters.csv,54
36778,reuters.csv,54
36779,reuters.csv,54
36780,reuters.csv,54
36781,reuters.csv,1494
36782,reuters.csv,1494
36783,reuters.csv,836
36784,reuters.csv,93
36785,reuters.csv,54
36786,reuters.csv,54
36787,reuters.csv,238
36788,reuters.csv,89
36789,reuters.csv,92
36790,reuters.csv,406
36791,reuters.csv,92
36792,reuters.csv,1494
36793,reuters.csv,1494
36794,reuters.csv,1494
36795,reuters.csv,1494
36796,reuters.csv,1494
36797,reuters.csv,1494
36798,reuters.csv,1444
36799,reuters.csv,1494
36800,reuters.csv,1494
36801,reuters.csv,1494
36802,reuters.csv,1494
36803,reuters.csv,1494
36804,reuters.csv,1494
36805,reuters.csv,1494
36806,reuters.csv,1494
36807,reuters.csv,1494
36808,reuters.csv,1494
36809,reuters.csv,1494
36810,reuters.csv,620
36811,reuters.csv,1494
36812,reuters.csv,1494
36813,reuters.csv,1494
36814,reuters.csv,1494
36815,reuters.csv,1494
36816,reuters.csv,1494
36817,reuters.csv,1494
36818,reuters.csv,1494
36819,reuters.csv,1494
36820,reuters.csv,1494
36821,reuters.csv,1494
36822,reuters.csv,1494
36823,reuters.csv,1494
36824,reuters.csv,1494
36825,reuters.csv,1494
36826,reuters.csv,1167
36827,reuters.csv,54
36828,reuters.csv,54
36829,reuters.csv,54
36830,reuters.csv,54
36831,reuters.csv,54
36832,reuters.csv,54
36833,reuters.csv,54
36834,reuters.csv,54
36835,reuters.csv,54
36836,reuters.csv,54
36837,reuters.csv,54
36838,reuters.csv,54
36839,reuters.csv,54
36840,reuters.csv,54
36841,reuters.csv,54
36842,reuters.csv,54
36843,reuters.csv,54
36844,reuters.csv,1494
36845,reuters.csv,1494
36846,reuters.csv,1494
36847,reuters.csv,1494
36848,reuters.csv,1494
36849,reuters.csv,1494
36850,reuters.csv,1494
36851,reuters.csv,1494
36852,reuters.csv,1494
36853,reuters.csv,1494
36854,reuters.csv,1494
36855,reuters.csv,620
36856,reuters.csv,1494
36857,reuters.csv,1494
36858,reuters.csv,1494
36859,reuters.csv,497
36860,reuters.csv,465
36861,reuters.csv,54
36862,reuters.csv,54
36863,reuters.csv,54
36864,reuters.csv,54
36865,reuters.csv,54
36866,reuters.csv,54
36867,reuters.csv,54
36868,reuters.csv,54
36869,reuters.csv,54
36870,reuters.csv,54
36871,reuters.csv,54
36872,reuters.csv,54
36873,reuters.csv,54
36874,reuters.csv,54
36875,reuters.csv,54
36876,reuters.csv,54
36877,reuters.csv,239
36878,reuters.csv,239
36879,reuters.csv,239
36880,reuters.csv,239
36881,reuters.csv,92
36882,reuters.csv,92
36883,reuters.csv,92
36884,reuters.csv,92
36885,reuters.csv,92
36886,reuters.csv,1494
36887,reuters.csv,1494
36888,reuters.csv,1494
36889,reuters.csv,1494
36890,reuters.csv,1494
36891,reuters.csv,1494
36892,reuters.csv,1494
36893,reuters.csv,1494
36894,reuters.csv,1494
36895,reuters.csv,1494
36896,reuters.csv,1494
36897,reuters.csv,620
36898,reuters.csv,1494
36899,reuters.csv,1494
36900,reuters.csv,1494
36901,reuters.csv,1494
36902,reuters.csv,1494
36903,reuters.csv,836
36904,reuters.csv,54
36905,reuters.csv,54
36906,reuters.csv,54
36907,reuters.csv,54
36908,reuters.csv,54
36909,reuters.csv,54
36910,reuters.csv,54
36911,reuters.csv,54
36912,reuters.csv,54
36913,reuters.csv,1494
36914,reuters.csv,1494
36915,reuters.csv,1494
36916,reuters.csv,1494
36917,reuters.csv,1494
36918,reuters.csv,1494
36919,reuters.csv,1494
36920,reuters.csv,1494
36921,reuters.csv,1494
36922,reuters.csv,244
36923,reuters.csv,93
36924,reuters.csv,54
36925,reuters.csv,54
36926,reuters.csv,54
36927,reuters.csv,54
36928,reuters.csv,54
36929,reuters.csv,1494
36930,reuters.csv,1494
36931,reuters.csv,1494
36932,reuters.csv,54
36933,reuters.csv,1494
36934,reuters.csv,1494
36935,reuters.csv,1494
36936,reuters.csv,1494
36937,reuters.csv,1494
36938,reuters.csv,1494
36939,reuters.csv,1494
36940,reuters.csv,1494
36941,reuters.csv,620
36942,reuters.csv,1494
36943,reuters.csv,281
36944,reuters.csv,1494
36945,reuters.csv,1494
36946,reuters.csv,1494
36947,reuters.csv,1494
36948,reuters.csv,1494
36949,reuters.csv,1077
36950,reuters.csv,1494
36951,reuters.csv,678
36952,reuters.csv,93
36953,reuters.csv,54
36954,reuters.csv,54
36955,reuters.csv,54
36956,reuters.csv,54
36957,reuters.csv,54
36958,reuters.csv,54
36959,reuters.csv,54
36960,reuters.csv,54
36961,reuters.csv,54
36962,reuters.csv,54
36963,reuters.csv,54
36964,reuters.csv,1494
36965,reuters.csv,1494
36966,reuters.csv,1494
36967,reuters.csv,1494
36968,reuters.csv,1494
36969,reuters.csv,1494
36970,reuters.csv,1494
36971,reuters.csv,1494
36972,reuters.csv,1494
36973,reuters.csv,1494
36974,reuters.csv,1494
36975,reuters.csv,620
36976,reuters.csv,1454
36977,reuters.csv,1494
36978,reuters.csv,1494
36979,reuters.csv,1494
36980,reuters.csv,1494
36981,reuters.csv,1494
36982,reuters.csv,1077
36983,reuters.csv,1494
36984,reuters.csv,1494
36985,reuters.csv,1494
36986,reuters.csv,1494
36987,reuters.csv,1494
36988,reuters.csv,1494
36989,reuters.csv,1494
36990,reuters.csv,1494
36991,reuters.csv,1494
36992,reuters.csv,1494
36993,reuters.csv,1494
36994,reuters.csv,620
36995,reuters.csv,94
36996,reuters.csv,1494
36997,reuters.csv,1494
36998,reuters.csv,1494
36999,reuters.csv,1494
37000,reuters.csv,1494
37001,reuters.csv,1077
37002,reuters.csv,1494
37003,reuters.csv,1494
37004,reuters.csv,1494
37005,reuters.csv,1494
37006,reuters.csv,1494
37007,reuters.csv,1494
37008,reuters.csv,1494
37009,reuters.csv,1494
37010,reuters.csv,1494
37011,reuters.csv,1494
37012,reuters.csv,1494
37013,reuters.csv,620
37014,reuters.csv,94
37015,reuters.csv,54
37016,reuters.csv,54
37017,reuters.csv,54
37018,reuters.csv,54
37019,reuters.csv,54
37020,reuters.csv,54
37021,reuters.csv,54
37022,reuters.csv,54
37023,reuters.csv,54
37024,reuters.csv,54
37025,reuters.csv,54
37026,reuters.csv,54
37027,reuters.csv,54
37028,reuters.csv,54
37029,reuters.csv,54
37030,reuters.csv,54
37031,reuters.csv,54
37032,reuters.csv,54
37033,reuters.csv,54
37034,reuters.csv,54
37035,reuters.csv,54
37036,reuters.csv,54
37037,reuters.csv,54
37038,reuters.csv,54
37039,reuters.csv,54
37040,reuters.csv,54
37041,reuters.csv,1494
37042,reuters.csv,1494
37043,reuters.csv,1494
37044,reuters.csv,1494
37045,reuters.csv,1494
37046,reuters.csv,1494
37047,reuters.csv,1494
37048,reuters.csv,1494
37049,reuters.csv,1494
37050,reuters.csv,1494
37051,reuters.csv,1494
37052,reuters.csv,620
37053,reuters.csv,1494
37054,reuters.csv,603
37055,reuters.csv,54
37056,reuters.csv,54
37057,reuters.csv,54
37058,reuters.csv,54
37059,reuters.csv,54
37060,reuters.csv,54
37061,reuters.csv,54
37062,reuters.csv,1291
37063,reuters.csv,1494
37064,reuters.csv,1494
37065,reuters.csv,1494
37066,reuters.csv,1494
37067,reuters.csv,1494
37068,reuters.csv,1494
37069,reuters.csv,1494
37070,reuters.csv,1494
37071,reuters.csv,1494
37072,reuters.csv,1494
37073,reuters.csv,1494
37074,reuters.csv,620
37075,reuters.csv,1494
37076,reuters.csv,1494
37077,reuters.csv,1494
37078,reuters.csv,1494
37079,reuters.csv,1494
37080,reuters.csv,1095
37081,reuters.csv,1494
37082,reuters.csv,1494
37083,reuters.csv,1494
37084,reuters.csv,1494
37085,reuters.csv,1494
37086,reuters.csv,1494
37087,reuters.csv,1494
37088,reuters.csv,1494
37089,reuters.csv,1494
37090,reuters.csv,1494
37091,reuters.csv,1494
37092,reuters.csv,620
37093,reuters.csv,1494
37094,reuters.csv,1494
37095,reuters.csv,1494
37096,reuters.csv,1494
37097,reuters.csv,1494
37098,reuters.csv,1494
37099,reuters.csv,1494
37100,reuters.csv,103
37101,reuters.csv,93
37102,reuters.csv,54
37103,reuters.csv,54
37104,reuters.csv,54
37105,reuters.csv,54
37106,reuters.csv,54
37107,reuters.csv,54
37108,reuters.csv,54
37109,reuters.csv,54
37110,reuters.csv,54
37111,reuters.csv,54
37112,reuters.csv,54
37113,reuters.csv,54
37114,reuters.csv,54
37115,reuters.csv,54
37116,reuters.csv,54
37117,reuters.csv,54
37118,reuters.csv,54
37119,reuters.csv,54
37120,reuters.csv,54
37121,reuters.csv,54
37122,reuters.csv,323
37123,reuters.csv,328
37124,reuters.csv,309
37125,reuters.csv,328
37126,reuters.csv,358
37127,reuters.csv,251
37128,reuters.csv,89
37129,reuters.csv,328
37130,reuters.csv,231
37131,reuters.csv,253
37132,reuters.csv,341
37133,reuters.csv,92
37134,reuters.csv,1494
37135,reuters.csv,1494
37136,reuters.csv,1494
37137,reuters.csv,525
37138,reuters.csv,93
37139,reuters.csv,54
37140,reuters.csv,54
37141,reuters.csv,54
37142,reuters.csv,54
37143,reuters.csv,1494
37144,reuters.csv,1494
37145,reuters.csv,1494
37146,reuters.csv,1466
37147,reuters.csv,93
37148,reuters.csv,92
37149,reuters.csv,54
37150,reuters.csv,54
37151,reuters.csv,54
37152,reuters.csv,54
37153,reuters.csv,92
37154,reuters.csv,1494
37155,reuters.csv,1494
37156,reuters.csv,1494
37157,reuters.csv,1467
37158,reuters.csv,93
37159,reuters.csv,54
37160,reuters.csv,54
37161,reuters.csv,958
37162,reuters.csv,93
37163,reuters.csv,1494
37164,reuters.csv,1494
37165,reuters.csv,1494
37166,reuters.csv,1494
37167,reuters.csv,822
37168,reuters.csv,93
37169,reuters.csv,54
37170,reuters.csv,54
37171,reuters.csv,54
37172,reuters.csv,54
37173,reuters.csv,1494
37174,reuters.csv,1494
37175,reuters.csv,1494
37176,reuters.csv,1494
37177,reuters.csv,1494
37178,reuters.csv,1494
37179,reuters.csv,1169
37180,reuters.csv,93
37181,reuters.csv,54
37182,reuters.csv,54
37183,reuters.csv,54
37184,reuters.csv,54
37185,reuters.csv,1494
37186,reuters.csv,663
37187,reuters.csv,93
37188,reuters.csv,54
37189,reuters.csv,54
37190,reuters.csv,1494
37191,reuters.csv,1494
37192,reuters.csv,1494
37193,reuters.csv,855
37194,reuters.csv,93
37195,reuters.csv,54
37196,reuters.csv,54
37197,reuters.csv,54
37198,reuters.csv,1494
37199,reuters.csv,1494
37200,reuters.csv,1494
37201,reuters.csv,1494
37202,reuters.csv,1494
37203,reuters.csv,1494
37204,reuters.csv,181
37205,reuters.csv,93
37206,reuters.csv,54
37207,reuters.csv,54
37208,reuters.csv,54
37209,reuters.csv,54
37210,reuters.csv,411
37211,reuters.csv,180
37212,reuters.csv,89
37213,reuters.csv,89
37214,reuters.csv,54
37215,reuters.csv,376
37216,reuters.csv,315
37217,reuters.csv,300
37218,reuters.csv,274
37219,reuters.csv,373
37220,reuters.csv,92
37221,reuters.csv,364
37222,reuters.csv,320
37223,reuters.csv,342
37224,reuters.csv,297
37225,reuters.csv,316
37226,reuters.csv,342
37227,reuters.csv,283
37228,reuters.csv,361
37229,reuters.csv,359
37230,reuters.csv,92
37231,reuters.csv,92
37232,reuters.csv,92
37233,reuters.csv,92
37234,reuters.csv,1494
37235,reuters.csv,1494
37236,reuters.csv,1494
37237,reuters.csv,1494
37238,reuters.csv,1494
37239,reuters.csv,1494
37240,reuters.csv,1121
37241,reuters.csv,93
37242,reuters.csv,1494
37243,reuters.csv,1494
37244,reuters.csv,1494
37245,reuters.csv,883
37246,reuters.csv,93
37247,reuters.csv,92
37248,reuters.csv,1494
37249,reuters.csv,1494
37250,reuters.csv,697
37251,reuters.csv,93
37252,reuters.csv,54
37253,reuters.csv,54
37254,reuters.csv,54
37255,reuters.csv,54
37256,reuters.csv,54
37257,reuters.csv,54
37258,reuters.csv,54
37259,reuters.csv,54
37260,reuters.csv,54
37261,reuters.csv,54
37262,reuters.csv,54
37263,reuters.csv,1494
37264,reuters.csv,1494
37265,reuters.csv,848
37266,reuters.csv,93
37267,reuters.csv,757
37268,reuters.csv,93
37269,reuters.csv,54
37270,reuters.csv,54
37271,reuters.csv,54
37272,reuters.csv,1494
37273,reuters.csv,54
37274,reuters.csv,54
37275,reuters.csv,1494
37276,reuters.csv,388
37277,reuters.csv,93
37278,reuters.csv,1494
37279,reuters.csv,325
37280,reuters.csv,93
37281,reuters.csv,54
37282,reuters.csv,54
37283,reuters.csv,54
37284,reuters.csv,54
37285,reuters.csv,757
37286,reuters.csv,93
37287,reuters.csv,1494
37288,reuters.csv,1494
37289,reuters.csv,1494
37290,reuters.csv,391
37291,reuters.csv,93
37292,reuters.csv,54
37293,reuters.csv,757
37294,reuters.csv,93
37295,reuters.csv,54
37296,reuters.csv,54
37297,reuters.csv,54
37298,reuters.csv,1494
37299,reuters.csv,347
37300,reuters.csv,1494
37301,reuters.csv,1494
37302,reuters.csv,1494
37303,reuters.csv,1494
37304,reuters.csv,1494
37305,reuters.csv,1494
37306,reuters.csv,968
37307,reuters.csv,93
37308,reuters.csv,54
37309,reuters.csv,54
37310,reuters.csv,54
37311,reuters.csv,54
37312,reuters.csv,54
37313,reuters.csv,1494
37314,reuters.csv,1494
37315,reuters.csv,1494
37316,reuters.csv,241
37317,reuters.csv,93
37318,reuters.csv,54
37319,reuters.csv,54
37320,reuters.csv,54
37321,reuters.csv,1494
37322,reuters.csv,1494
37323,reuters.csv,1340
37324,reuters.csv,93
37325,reuters.csv,54
37326,reuters.csv,54
37327,reuters.csv,1494
37328,reuters.csv,1494
37329,reuters.csv,1494
37330,reuters.csv,1494
37331,reuters.csv,1494
37332,reuters.csv,130
37333,reuters.csv,93
37334,reuters.csv,54
37335,reuters.csv,54
37336,reuters.csv,54
37337,reuters.csv,54
37338,reuters.csv,595
37339,reuters.csv,92
37340,reuters.csv,1494
37341,reuters.csv,1494
37342,reuters.csv,1494
37343,reuters.csv,1494
37344,reuters.csv,1494
37345,reuters.csv,1494
37346,reuters.csv,1494
37347,reuters.csv,1494
37348,reuters.csv,1494
37349,reuters.csv,1494
37350,reuters.csv,1494
37351,reuters.csv,227
37352,reuters.csv,1494
37353,reuters.csv,1494
37354,reuters.csv,1494
37355,reuters.csv,1494
37356,reuters.csv,1494
37357,reuters.csv,1494
37358,reuters.csv,1494
37359,reuters.csv,1494
37360,reuters.csv,1494
37361,reuters.csv,1494
37362,reuters.csv,1494
37363,reuters.csv,620
37364,reuters.csv,1494
37365,reuters.csv,1494
37366,reuters.csv,1494
37367,reuters.csv,1494
37368,reuters.csv,1494
37369,reuters.csv,793
37370,reuters.csv,54
37371,reuters.csv,54
37372,reuters.csv,54
37373,reuters.csv,1494
37374,reuters.csv,1494
37375,reuters.csv,1494
37376,reuters.csv,1494
37377,reuters.csv,54
37378,reuters.csv,54
37379,reuters.csv,1494
37380,reuters.csv,1342
37381,reuters.csv,54
37382,reuters.csv,54
37383,reuters.csv,54
37384,reuters.csv,54
37385,reuters.csv,54
37386,reuters.csv,54
37387,reuters.csv,54
37388,reuters.csv,54
37389,reuters.csv,54
37390,reuters.csv,54
37391,reuters.csv,54
37392,reuters.csv,54
37393,reuters.csv,1494
37394,reuters.csv,1494
37395,reuters.csv,1494
37396,reuters.csv,1494
37397,reuters.csv,1494
37398,reuters.csv,1494
37399,reuters.csv,1494
37400,reuters.csv,1494
37401,reuters.csv,1494
37402,reuters.csv,1494
37403,reuters.csv,1494
37404,reuters.csv,620
37405,reuters.csv,94
37406,reuters.csv,1494
37407,reuters.csv,1494
37408,reuters.csv,1494
37409,reuters.csv,1494
37410,reuters.csv,1494
37411,reuters.csv,1302
37412,reuters.csv,1494
37413,reuters.csv,1494
37414,reuters.csv,54
37415,reuters.csv,54
37416,reuters.csv,54
37417,reuters.csv,54
37418,reuters.csv,54
37419,reuters.csv,54
37420,reuters.csv,54
37421,reuters.csv,54
37422,reuters.csv,1494
37423,reuters.csv,1494
37424,reuters.csv,1494
37425,reuters.csv,1494
37426,reuters.csv,1494
37427,reuters.csv,1494
37428,reuters.csv,1488
37429,reuters.csv,93
37430,reuters.csv,54
37431,reuters.csv,54
37432,reuters.csv,54
37433,reuters.csv,54
37434,reuters.csv,54
37435,reuters.csv,54
37436,reuters.csv,54
37437,reuters.csv,400
37438,reuters.csv,343
37439,reuters.csv,240
37440,reuters.csv,239
37441,reuters.csv,92
37442,reuters.csv,92
37443,reuters.csv,92
37444,reuters.csv,1494
37445,reuters.csv,1494
37446,reuters.csv,1494
37447,reuters.csv,1494
37448,reuters.csv,1494
37449,reuters.csv,1494
37450,reuters.csv,1494
37451,reuters.csv,1494
37452,reuters.csv,1494
37453,reuters.csv,1494
37454,reuters.csv,1494
37455,reuters.csv,318
37456,reuters.csv,1494
37457,reuters.csv,1494
37458,reuters.csv,1494
37459,reuters.csv,1494
37460,reuters.csv,1494
37461,reuters.csv,1494
37462,reuters.csv,1494
37463,reuters.csv,1494
37464,reuters.csv,1494
37465,reuters.csv,1494
37466,reuters.csv,1494
37467,reuters.csv,620
37468,reuters.csv,1494
37469,reuters.csv,1494
37470,reuters.csv,1494
37471,reuters.csv,1494
37472,reuters.csv,1494
37473,reuters.csv,182
37474,reuters.csv,93
37475,reuters.csv,54
37476,reuters.csv,54
37477,reuters.csv,54
37478,reuters.csv,54
37479,reuters.csv,54
37480,reuters.csv,54
37481,reuters.csv,54
37482,reuters.csv,54
37483,reuters.csv,54
37484,reuters.csv,54
37485,reuters.csv,54
37486,reuters.csv,54
37487,reuters.csv,54
37488,reuters.csv,54
37489,reuters.csv,54
37490,reuters.csv,1494
37491,reuters.csv,1494
37492,reuters.csv,1494
37493,reuters.csv,1494
37494,reuters.csv,1494
37495,reuters.csv,1494
37496,reuters.csv,1494
37497,reuters.csv,1494
37498,reuters.csv,1494
37499,reuters.csv,1494
37500,reuters.csv,1494
37501,reuters.csv,154
37502,reuters.csv,93
37503,reuters.csv,1494
37504,reuters.csv,1494
37505,reuters.csv,1494
37506,reuters.csv,1494
37507,reuters.csv,1494
37508,reuters.csv,1494
37509,reuters.csv,1494
37510,reuters.csv,1494
37511,reuters.csv,1494
37512,reuters.csv,1494
37513,reuters.csv,1494
37514,reuters.csv,620
37515,reuters.csv,1494
37516,reuters.csv,182
37517,reuters.csv,1494
37518,reuters.csv,1494
37519,reuters.csv,1494
37520,reuters.csv,1494
37521,reuters.csv,1494
37522,reuters.csv,1494
37523,reuters.csv,1494
37524,reuters.csv,1494
37525,reuters.csv,1494
37526,reuters.csv,1494
37527,reuters.csv,1494
37528,reuters.csv,620
37529,reuters.csv,1494
37530,reuters.csv,1494
37531,reuters.csv,1494
37532,reuters.csv,1494
37533,reuters.csv,1494
37534,reuters.csv,1494
37535,reuters.csv,1494
37536,reuters.csv,1494
37537,reuters.csv,1494
37538,reuters.csv,1494
37539,reuters.csv,1494
37540,reuters.csv,307
37541,reuters.csv,93
37542,reuters.csv,54
37543,reuters.csv,54
37544,reuters.csv,54
37545,reuters.csv,54
37546,reuters.csv,54
37547,reuters.csv,54
37548,reuters.csv,54
37549,reuters.csv,54
37550,reuters.csv,54
37551,reuters.csv,54
37552,reuters.csv,54
37553,reuters.csv,54
37554,reuters.csv,54
37555,reuters.csv,54
37556,reuters.csv,54
37557,reuters.csv,54
37558,reuters.csv,54
37559,reuters.csv,54
37560,reuters.csv,54
37561,reuters.csv,54
37562,reuters.csv,54
37563,reuters.csv,54
37564,reuters.csv,54
37565,reuters.csv,54
37566,reuters.csv,54
37567,reuters.csv,54
37568,reuters.csv,1494
37569,reuters.csv,1494
37570,reuters.csv,1494
37571,reuters.csv,1494
37572,reuters.csv,1494
37573,reuters.csv,1494
37574,reuters.csv,1494
37575,reuters.csv,533
37576,reuters.csv,1494
37577,reuters.csv,1494
37578,reuters.csv,1494
37579,reuters.csv,1494
37580,reuters.csv,1494
37581,reuters.csv,1494
37582,reuters.csv,1494
37583,reuters.csv,1494
37584,reuters.csv,504
37585,reuters.csv,93
37586,reuters.csv,54
37587,reuters.csv,54
37588,reuters.csv,54
37589,reuters.csv,54
37590,reuters.csv,54
37591,reuters.csv,54
37592,reuters.csv,54
37593,reuters.csv,54
37594,reuters.csv,54
37595,reuters.csv,54
37596,reuters.csv,340
37597,reuters.csv,329
37598,reuters.csv,273
37599,reuters.csv,290
37600,reuters.csv,326
37601,reuters.csv,308
37602,reuters.csv,232
37603,reuters.csv,262
